CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TotalSpent,NumTransactions,NumInteractions,UnresolvedCount,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus,Churn,AgeGroup,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,RiskFlag
694,69,F,Widowed,High,1500.44,7,0.0,0.0,2023-01-12,4,Online Banking,0,Not Churned,60-69,354,4,1500.44,1,1,4,114,At Risk,At Risk
695,26,F,Single,Medium,2615.4300000000003,9,2.0,1.0,2023-02-09,24,Mobile App,1,Churned,20-29,326,24,2615.4300000000003,1,3,5,135,Others,At Risk
696,43,F,Widowed,Medium,55.77,1,1.0,1.0,2023-02-10,3,Website,1,Churned,40-49,325,3,55.77,1,1,1,111,At Risk,At Risk
697,39,M,Married,High,489.1,2,0.0,0.0,2023-07-11,12,Online Banking,0,Not Churned,30-39,174,12,489.1,3,2,1,321,Others,Monitor
698,63,F,Divorced,Low,273.02,2,0.0,0.0,2023-07-03,35,Website,0,Not Churned,60-69,182,35,273.02,3,4,1,341,Loyal,Safe
699,55,M,Widowed,Low,994.16,4,0.0,0.0,2023-02-14,8,Mobile App,1,Churned,50-59,321,8,994.16,1,1,2,112,At Risk,At Risk
700,40,M,Married,High,2810.28,8,2.0,1.0,2023-12-18,38,Online Banking,0,Not Churned,40-49,14,38,2810.28,5,4,5,545,Champions,At Risk
701,34,F,Widowed,High,2395.1,9,0.0,0.0,2023-01-18,41,Online Banking,0,Not Churned,30-39,348,41,2395.1,1,5,5,155,Frequent,Monitor
702,43,M,Divorced,Low,681.77,5,0.0,0.0,2023-12-31,38,Mobile App,1,Churned,40-49,1,38,681.77,5,4,2,542,Loyal,Safe
703,64,F,Single,Medium,1289.55,7,2.0,0.0,2023-09-16,15,Mobile App,0,Not Churned,60-69,107,15,1289.55,4,2,3,423,Recent,Monitor
704,55,F,Single,Medium,948.68,3,0.0,0.0,2023-11-03,5,Website,0,Not Churned,50-59,59,5,948.68,5,1,2,512,Recent,Monitor
705,19,M,Widowed,Low,1783.47,7,2.0,2.0,2023-05-16,40,Website,0,Not Churned,<20,230,40,1783.47,2,5,4,254,Frequent,At Risk
706,23,F,Divorced,High,104.0,1,1.0,1.0,2023-03-27,16,Online Banking,0,Not Churned,20-29,280,16,104.0,2,2,1,221,At Risk,At Risk
707,24,M,Married,Medium,35.24,1,1.0,1.0,2023-01-02,46,Online Banking,0,Not Churned,20-29,364,46,35.24,1,5,1,151,Frequent,At Risk
708,30,M,Married,Low,807.48,3,1.0,1.0,2023-09-29,28,Website,0,Not Churned,30-39,94,28,807.48,4,3,2,432,Loyal,At Risk
709,44,M,Married,High,346.94,1,0.0,0.0,2023-07-21,13,Mobile App,0,Not Churned,40-49,164,13,346.94,3,2,1,321,Others,Monitor
710,28,M,Widowed,High,1373.66,6,0.0,0.0,2023-04-29,41,Website,0,Not Churned,20-29,247,41,1373.66,2,5,3,253,Frequent,Monitor
711,32,F,Single,Medium,391.99,1,1.0,1.0,2023-02-26,11,Website,0,Not Churned,30-39,309,11,391.99,1,2,1,121,At Risk,At Risk
712,26,F,Widowed,High,1159.39,5,2.0,0.0,2023-11-30,37,Mobile App,0,Not Churned,20-29,32,37,1159.39,5,4,3,543,Loyal,Safe
713,25,F,Widowed,Low,1792.54,8,1.0,0.0,2023-03-12,3,Website,0,Not Churned,20-29,295,3,1792.54,1,1,4,114,At Risk,At Risk
714,63,M,Widowed,Low,1170.32,8,0.0,0.0,2023-09-08,8,Mobile App,0,Not Churned,60-69,115,8,1170.32,4,1,3,413,Recent,Monitor
715,23,F,Married,Low,555.91,2,1.0,1.0,2023-06-02,38,Online Banking,0,Not Churned,20-29,213,38,555.91,2,4,2,242,Frequent,At Risk
716,65,M,Divorced,Low,3220.3,9,2.0,1.0,2023-01-11,47,Mobile App,1,Churned,60-69,355,47,3220.3,1,5,5,155,Frequent,At Risk
717,60,M,Widowed,High,1950.63,7,2.0,2.0,2023-05-03,34,Website,0,Not Churned,60-69,243,34,1950.63,2,4,4,244,Frequent,At Risk
718,21,M,Married,Low,1845.21,6,1.0,1.0,2023-07-12,38,Mobile App,0,Not Churned,20-29,173,38,1845.21,3,4,4,344,Loyal,At Risk
719,28,M,Widowed,Medium,434.86,2,0.0,0.0,2023-12-16,42,Online Banking,0,Not Churned,20-29,16,42,434.86,5,5,1,551,Loyal,Safe
720,68,M,Widowed,High,1551.13,6,2.0,1.0,2023-01-30,24,Website,0,Not Churned,60-69,336,24,1551.13,1,3,4,134,Others,At Risk
721,45,M,Married,High,921.33,5,0.0,0.0,2023-04-28,18,Website,0,Not Churned,40-49,248,18,921.33,2,2,2,222,At Risk,At Risk
722,43,F,Divorced,High,814.74,3,1.0,1.0,2023-04-03,25,Website,0,Not Churned,40-49,273,25,814.74,2,3,2,232,Others,At Risk
723,21,F,Divorced,Low,2143.56,7,2.0,0.0,2023-06-02,13,Website,0,Not Churned,20-29,213,13,2143.56,2,2,5,225,At Risk,At Risk
724,32,F,Single,High,477.73,2,1.0,1.0,2023-10-24,39,Website,0,Not Churned,30-39,69,39,477.73,5,4,1,541,Loyal,At Risk
725,36,M,Widowed,Low,627.29,2,0.0,0.0,2023-10-14,22,Mobile App,0,Not Churned,30-39,79,22,627.29,4,2,2,422,Recent,Monitor
726,23,M,Single,Low,2048.2,8,1.0,0.0,2023-08-29,30,Online Banking,0,Not Churned,20-29,125,30,2048.2,4,3,5,435,Loyal,Safe
727,22,F,Married,High,1252.1,6,0.0,0.0,2023-08-13,30,Mobile App,0,Not Churned,20-29,141,30,1252.1,3,3,3,333,Loyal,Safe
728,35,F,Widowed,High,1552.44,5,1.0,1.0,2023-05-05,37,Website,0,Not Churned,30-39,241,37,1552.44,2,4,4,244,Frequent,At Risk
729,23,F,Married,Low,161.07,2,1.0,0.0,2023-02-09,45,Mobile App,0,Not Churned,20-29,326,45,161.07,1,5,1,151,Frequent,Monitor
730,48,M,Single,High,1247.79,6,1.0,0.0,2023-12-20,43,Website,0,Not Churned,40-49,12,43,1247.79,5,5,3,553,Loyal,Safe
731,42,F,Married,High,1559.5,8,0.0,0.0,2023-12-20,15,Online Banking,0,Not Churned,40-49,12,15,1559.5,5,2,4,524,Recent,Monitor
732,21,F,Married,Low,1865.72,9,1.0,1.0,2023-12-16,35,Mobile App,0,Not Churned,20-29,16,35,1865.72,5,4,4,544,Champions,At Risk
733,23,M,Divorced,Low,681.14,3,2.0,2.0,2023-01-15,6,Online Banking,1,Churned,20-29,351,6,681.14,1,1,2,112,At Risk,At Risk
734,58,M,Widowed,High,1047.12,5,2.0,1.0,2023-09-04,11,Mobile App,0,Not Churned,50-59,119,11,1047.12,4,2,3,423,Recent,At Risk
735,54,F,Widowed,Low,2165.49,8,2.0,1.0,2023-10-05,28,Website,0,Not Churned,50-59,88,28,2165.49,4,3,5,435,Loyal,At Risk
736,67,F,Widowed,Low,576.3,3,1.0,1.0,2023-03-03,30,Website,0,Not Churned,60-69,304,30,576.3,1,3,2,132,Others,At Risk
737,42,M,Married,Medium,2132.05,9,2.0,1.0,2023-05-13,16,Mobile App,0,Not Churned,40-49,233,16,2132.05,2,2,5,225,At Risk,At Risk
738,51,M,Divorced,High,675.36,3,2.0,2.0,2023-05-25,28,Mobile App,0,Not Churned,50-59,221,28,675.36,2,3,2,232,Others,At Risk
739,36,M,Single,High,338.97,2,0.0,0.0,2023-10-07,25,Online Banking,0,Not Churned,30-39,86,25,338.97,4,3,1,431,Loyal,Safe
740,51,M,Widowed,High,2094.81,9,1.0,0.0,2023-05-27,48,Online Banking,0,Not Churned,50-59,219,48,2094.81,2,5,5,255,Frequent,Monitor
741,32,F,Married,High,2317.66,8,1.0,0.0,2023-06-22,30,Website,0,Not Churned,30-39,193,30,2317.66,3,3,5,335,Loyal,Safe
742,67,F,Divorced,High,583.1,2,0.0,0.0,2023-03-30,45,Online Banking,1,Churned,60-69,277,45,583.1,2,5,2,252,Frequent,Monitor
743,25,F,Divorced,Low,1118.41,4,2.0,0.0,2023-07-28,14,Online Banking,0,Not Churned,20-29,157,14,1118.41,3,2,3,323,Others,Monitor
744,61,F,Widowed,High,1132.03,6,0.0,0.0,2023-06-09,27,Website,0,Not Churned,60-69,206,27,1132.03,3,3,3,333,Loyal,Safe
745,64,F,Divorced,High,2639.28,9,0.0,0.0,2023-06-10,48,Website,0,Not Churned,60-69,205,48,2639.28,3,5,5,355,Loyal,Safe
746,66,M,Divorced,Medium,604.8199999999999,2,1.0,0.0,2023-12-18,30,Mobile App,0,Not Churned,60-69,14,30,604.8199999999999,5,3,2,532,Loyal,Safe
747,51,M,Married,Low,967.08,4,2.0,2.0,2023-12-02,10,Online Banking,0,Not Churned,50-59,30,10,967.08,5,1,2,512,Recent,At Risk
748,35,F,Single,High,284.57,2,0.0,0.0,2023-02-06,20,Mobile App,1,Churned,30-39,329,20,284.57,1,2,1,121,At Risk,At Risk
749,47,M,Divorced,High,618.27,3,2.0,1.0,2023-02-26,44,Online Banking,0,Not Churned,40-49,309,44,618.27,1,5,2,152,Frequent,At Risk
750,30,F,Single,High,2600.41,8,2.0,1.0,2023-08-21,7,Website,0,Not Churned,30-39,133,7,2600.41,4,1,5,415,Recent,At Risk
751,64,F,Divorced,High,1172.35,6,1.0,0.0,2023-08-24,34,Website,0,Not Churned,60-69,130,34,1172.35,4,4,3,443,Loyal,Safe
752,50,F,Divorced,Low,2056.76,9,2.0,0.0,2023-12-07,27,Website,0,Not Churned,50-59,25,27,2056.76,5,3,5,535,Loyal,Safe
753,52,F,Divorced,Medium,1560.95,6,2.0,1.0,2023-06-26,23,Online Banking,1,Churned,50-59,189,23,1560.95,3,3,4,334,Loyal,At Risk
754,69,M,Widowed,Medium,1122.07,4,0.0,0.0,2023-11-04,46,Website,0,Not Churned,60-69,58,46,1122.07,5,5,3,553,Loyal,Safe
755,41,F,Widowed,High,539.68,3,0.0,0.0,2023-02-19,45,Website,0,Not Churned,40-49,316,45,539.68,1,5,2,152,Frequent,Monitor
756,43,F,Widowed,Medium,2081.7,6,0.0,0.0,2023-08-09,25,Mobile App,0,Not Churned,40-49,145,25,2081.7,3,3,5,335,Loyal,Safe
757,64,F,Single,Medium,1484.12,5,1.0,0.0,2023-09-06,28,Mobile App,1,Churned,60-69,117,28,1484.12,4,3,4,434,Loyal,Safe
758,68,M,Single,Medium,1725.5,9,2.0,2.0,2023-08-07,18,Online Banking,0,Not Churned,60-69,147,18,1725.5,3,2,4,324,Others,At Risk
759,61,F,Widowed,Medium,575.97,2,1.0,0.0,2023-03-12,13,Website,0,Not Churned,60-69,295,13,575.97,1,2,2,122,At Risk,At Risk
760,59,M,Single,Medium,477.75,1,2.0,1.0,2023-01-30,13,Online Banking,0,Not Churned,50-59,336,13,477.75,1,2,1,121,At Risk,At Risk
761,64,M,Married,Low,1309.22,9,1.0,0.0,2023-01-07,45,Online Banking,0,Not Churned,60-69,359,45,1309.22,1,5,3,153,Frequent,Monitor
762,18,F,Single,Low,2577.9500000000003,9,1.0,1.0,2023-11-06,34,Mobile App,1,Churned,<20,56,34,2577.9500000000003,5,4,5,545,Champions,At Risk
763,30,M,Married,Low,693.13,5,2.0,0.0,2023-04-28,14,Mobile App,1,Churned,30-39,248,14,693.13,2,2,2,222,At Risk,At Risk
764,27,M,Widowed,Medium,496.99,1,0.0,0.0,2023-02-15,28,Mobile App,0,Not Churned,20-29,320,28,496.99,1,3,1,131,Others,Monitor
765,36,F,Married,Low,1079.2,5,1.0,0.0,2023-12-07,13,Online Banking,0,Not Churned,30-39,25,13,1079.2,5,2,3,523,Recent,Monitor
766,22,F,Widowed,Medium,910.23,3,2.0,0.0,2023-07-09,34,Website,0,Not Churned,20-29,176,34,910.23,3,4,2,342,Loyal,Safe
767,25,M,Widowed,Medium,2189.69,8,0.0,0.0,2023-08-10,5,Mobile App,0,Not Churned,20-29,144,5,2189.69,3,1,5,315,Others,Monitor
768,21,F,Widowed,Low,1068.46,5,0.0,0.0,2023-08-22,40,Mobile App,0,Not Churned,20-29,132,40,1068.46,4,5,3,453,Loyal,Safe
769,66,M,Single,High,1257.45,5,2.0,1.0,2023-05-26,10,Mobile App,0,Not Churned,60-69,220,10,1257.45,2,1,3,213,At Risk,At Risk
770,30,F,Divorced,Medium,970.67,6,2.0,2.0,2023-01-30,36,Website,0,Not Churned,30-39,336,36,970.67,1,4,2,142,Frequent,At Risk
771,55,F,Divorced,Medium,1500.63,7,2.0,1.0,2023-04-13,6,Online Banking,0,Not Churned,50-59,263,6,1500.63,2,1,4,214,At Risk,At Risk
772,63,F,Married,Low,1124.58,4,2.0,2.0,2023-04-30,21,Online Banking,0,Not Churned,60-69,246,21,1124.58,2,2,3,223,At Risk,At Risk
773,66,M,Divorced,Medium,1918.91,8,0.0,0.0,2023-07-07,35,Website,0,Not Churned,60-69,178,35,1918.91,3,4,4,344,Loyal,Safe
774,63,M,Widowed,Medium,41.49,1,0.0,0.0,2023-11-24,16,Online Banking,0,Not Churned,60-69,38,16,41.49,5,2,1,521,Recent,Monitor
775,36,M,Divorced,Medium,1586.9,5,1.0,0.0,2023-08-01,20,Website,1,Churned,30-39,153,20,1586.9,3,2,4,324,Others,Monitor
776,69,F,Married,Low,1647.73,5,2.0,1.0,2023-08-06,31,Mobile App,0,Not Churned,60-69,148,31,1647.73,3,3,4,334,Loyal,At Risk
777,67,M,Widowed,High,1488.0,6,0.0,0.0,2023-09-22,5,Website,1,Churned,60-69,101,5,1488.0,4,1,4,414,Recent,Monitor
778,25,F,Single,High,2064.51,9,2.0,1.0,2023-07-24,6,Online Banking,0,Not Churned,20-29,161,6,2064.51,3,1,5,315,Others,At Risk
779,44,F,Widowed,Low,1563.06,6,1.0,0.0,2023-07-17,2,Mobile App,0,Not Churned,40-49,168,2,1563.06,3,1,4,314,Others,Monitor
780,67,M,Widowed,Medium,2107.59,7,1.0,1.0,2023-10-19,39,Mobile App,0,Not Churned,60-69,74,39,2107.59,5,4,5,545,Champions,At Risk
781,64,F,Married,High,548.61,2,1.0,0.0,2023-01-28,22,Mobile App,0,Not Churned,60-69,338,22,548.61,1,3,2,132,Others,Monitor
782,47,M,Single,Low,1042.79,5,1.0,1.0,2023-09-07,11,Mobile App,1,Churned,40-49,116,11,1042.79,4,2,3,423,Recent,At Risk
783,21,F,Widowed,Low,1133.6799999999998,6,0.0,0.0,2023-08-10,15,Website,0,Not Churned,20-29,144,15,1133.6799999999998,3,2,3,323,Others,Monitor
784,28,M,Single,Medium,1567.71,4,2.0,1.0,2023-08-09,13,Online Banking,0,Not Churned,20-29,145,13,1567.71,3,2,4,324,Others,At Risk
785,38,F,Widowed,Medium,1960.77,7,1.0,0.0,2023-10-08,33,Online Banking,0,Not Churned,30-39,85,33,1960.77,4,4,4,444,Champions,Safe
786,60,F,Widowed,Low,2141.4,9,2.0,1.0,2023-09-10,46,Mobile App,0,Not Churned,60-69,113,46,2141.4,4,5,5,455,Champions,At Risk
787,19,M,Married,Low,1255.38,8,2.0,1.0,2023-05-10,14,Website,0,Not Churned,<20,236,14,1255.38,2,2,3,223,At Risk,At Risk
788,38,M,Widowed,Low,1041.15,5,0.0,0.0,2023-08-20,39,Online Banking,1,Churned,30-39,134,39,1041.15,4,4,3,443,Loyal,Safe
789,34,F,Widowed,High,1755.6999999999998,8,2.0,0.0,2023-09-20,2,Website,1,Churned,30-39,103,2,1755.6999999999998,4,1,4,414,Recent,Monitor
790,60,M,Widowed,Medium,2782.16,9,1.0,0.0,2023-04-28,10,Website,0,Not Churned,60-69,248,10,2782.16,2,1,5,215,At Risk,At Risk
791,68,F,Divorced,Low,441.32,2,2.0,0.0,2023-12-21,42,Website,1,Churned,60-69,11,42,441.32,5,5,1,551,Loyal,Safe
792,46,F,Single,Medium,1381.17,5,2.0,1.0,2023-08-06,30,Online Banking,0,Not Churned,40-49,148,30,1381.17,3,3,3,333,Loyal,At Risk
793,44,F,Married,High,1189.15,6,1.0,0.0,2023-10-14,32,Website,0,Not Churned,40-49,79,32,1189.15,4,4,3,443,Loyal,Safe
794,41,F,Married,Low,2430.75,6,2.0,0.0,2023-05-23,9,Website,0,Not Churned,40-49,223,9,2430.75,2,1,5,215,At Risk,At Risk
795,66,F,Married,Medium,993.04,4,1.0,0.0,2023-12-31,48,Online Banking,0,Not Churned,60-69,1,48,993.04,5,5,2,552,Loyal,Safe
796,20,M,Widowed,High,2309.95,9,0.0,0.0,2023-02-09,16,Website,0,Not Churned,20-29,326,16,2309.95,1,2,5,125,At Risk,At Risk
797,56,M,Single,Low,922.22,4,1.0,0.0,2023-12-29,39,Website,0,Not Churned,50-59,3,39,922.22,5,4,2,542,Loyal,Safe
798,27,M,Divorced,Medium,953.95,6,2.0,0.0,2023-05-27,5,Mobile App,0,Not Churned,20-29,219,5,953.95,2,1,2,212,At Risk,At Risk
799,20,F,Divorced,Low,912.13,4,1.0,1.0,2023-01-03,46,Mobile App,1,Churned,20-29,363,46,912.13,1,5,2,152,Frequent,At Risk
800,62,M,Married,Medium,1213.09,5,2.0,1.0,2023-05-28,15,Online Banking,0,Not Churned,60-69,218,15,1213.09,2,2,3,223,At Risk,At Risk
801,59,M,Single,Medium,1621.99,7,0.0,0.0,2023-09-05,4,Website,0,Not Churned,50-59,118,4,1621.99,4,1,4,414,Recent,Monitor
802,43,M,Divorced,High,504.29,2,2.0,1.0,2023-09-07,24,Mobile App,0,Not Churned,40-49,116,24,504.29,4,3,1,431,Loyal,At Risk
803,54,F,Married,High,2136.39,8,1.0,1.0,2023-11-14,25,Website,0,Not Churned,50-59,48,25,2136.39,5,3,5,535,Loyal,At Risk
804,44,M,Divorced,High,2218.53,7,1.0,0.0,2023-12-19,37,Website,0,Not Churned,40-49,13,37,2218.53,5,4,5,545,Champions,Safe
805,22,M,Divorced,High,1100.62,6,1.0,0.0,2023-01-17,24,Website,0,Not Churned,20-29,349,24,1100.62,1,3,3,133,Others,Monitor
806,59,M,Single,High,421.3,3,1.0,0.0,2023-08-20,42,Online Banking,1,Churned,50-59,134,42,421.3,4,5,1,451,Loyal,Safe
807,28,F,Married,Medium,1217.41,4,0.0,0.0,2023-02-28,13,Mobile App,1,Churned,20-29,307,13,1217.41,1,2,3,123,At Risk,At Risk
808,30,M,Divorced,High,1759.63,6,2.0,1.0,2023-08-18,20,Online Banking,0,Not Churned,30-39,136,20,1759.63,4,2,4,424,Recent,At Risk
809,58,F,Widowed,Medium,1482.36,9,0.0,0.0,2023-02-10,5,Mobile App,0,Not Churned,50-59,325,5,1482.36,1,1,4,114,At Risk,At Risk
810,51,F,Widowed,Medium,1290.08,4,1.0,0.0,2023-02-17,20,Online Banking,0,Not Churned,50-59,318,20,1290.08,1,2,3,123,At Risk,At Risk
811,55,M,Divorced,Low,871.11,2,1.0,0.0,2023-04-08,18,Online Banking,0,Not Churned,50-59,268,18,871.11,2,2,2,222,At Risk,At Risk
812,57,F,Single,Medium,2042.29,7,2.0,0.0,2023-03-09,39,Mobile App,1,Churned,50-59,298,39,2042.29,1,4,5,145,Frequent,Monitor
813,50,M,Single,Medium,2206.29,8,0.0,0.0,2023-12-08,49,Website,0,Not Churned,50-59,24,49,2206.29,5,5,5,555,Champions,Safe
814,51,F,Divorced,High,1650.27,9,2.0,0.0,2023-05-22,3,Online Banking,0,Not Churned,50-59,224,3,1650.27,2,1,4,214,At Risk,At Risk
815,44,M,Single,Medium,493.38,2,0.0,0.0,2023-08-21,44,Online Banking,0,Not Churned,40-49,133,44,493.38,4,5,1,451,Loyal,Safe
816,53,M,Single,High,1299.37,8,0.0,0.0,2023-10-20,31,Online Banking,0,Not Churned,50-59,73,31,1299.37,5,3,3,533,Loyal,Safe
817,43,F,Widowed,Medium,337.9,4,0.0,0.0,2023-12-17,30,Website,0,Not Churned,40-49,15,30,337.9,5,3,1,531,Loyal,Safe
818,68,M,Married,Medium,1295.74,8,1.0,0.0,2023-03-23,41,Online Banking,0,Not Churned,60-69,284,41,1295.74,2,5,3,253,Frequent,Monitor
819,42,F,Married,High,985.26,5,1.0,1.0,2023-05-06,24,Website,0,Not Churned,40-49,240,24,985.26,2,3,2,232,Others,At Risk
820,36,M,Divorced,Low,566.46,2,0.0,0.0,2023-09-08,5,Online Banking,0,Not Churned,30-39,115,5,566.46,4,1,2,412,Recent,Monitor
821,38,F,Divorced,Medium,304.95,2,1.0,0.0,2023-06-19,20,Mobile App,0,Not Churned,30-39,196,20,304.95,3,2,1,321,Others,Monitor
822,48,F,Divorced,Medium,2275.24,9,2.0,2.0,2023-01-29,24,Mobile App,0,Not Churned,40-49,337,24,2275.24,1,3,5,135,Others,At Risk
823,46,F,Widowed,High,651.38,3,1.0,0.0,2023-12-31,17,Online Banking,1,Churned,40-49,1,17,651.38,5,2,2,522,Recent,Monitor
824,26,F,Widowed,High,318.01,1,0.0,0.0,2023-02-04,8,Online Banking,0,Not Churned,20-29,331,8,318.01,1,1,1,111,At Risk,At Risk
825,36,F,Single,Low,1087.05,9,0.0,0.0,2023-11-11,21,Website,0,Not Churned,30-39,51,21,1087.05,5,2,3,523,Recent,Monitor
826,43,M,Widowed,Low,1099.45,6,1.0,1.0,2023-07-18,14,Mobile App,1,Churned,40-49,167,14,1099.45,3,2,3,323,Others,At Risk
827,42,M,Married,Low,2317.93,6,0.0,0.0,2023-10-09,38,Online Banking,1,Churned,40-49,84,38,2317.93,4,4,5,445,Champions,Safe
828,57,F,Widowed,Medium,1361.59,4,1.0,1.0,2023-10-12,32,Online Banking,0,Not Churned,50-59,81,32,1361.59,4,4,3,443,Loyal,At Risk
829,60,M,Divorced,Medium,144.37,1,0.0,0.0,2023-06-13,36,Online Banking,0,Not Churned,60-69,202,36,144.37,3,4,1,341,Loyal,Safe
830,46,M,Married,High,395.99,2,0.0,0.0,2023-07-17,40,Website,0,Not Churned,40-49,168,40,395.99,3,5,1,351,Loyal,Safe
831,42,F,Single,High,1417.95,8,1.0,1.0,2023-09-03,4,Mobile App,1,Churned,40-49,120,4,1417.95,4,1,3,413,Recent,At Risk
832,36,F,Married,High,1463.62,5,0.0,0.0,2023-08-22,21,Website,0,Not Churned,30-39,132,21,1463.62,4,2,3,423,Recent,Monitor
833,21,F,Widowed,Low,1000.79,5,1.0,1.0,2023-09-14,25,Mobile App,0,Not Churned,20-29,109,25,1000.79,4,3,2,432,Loyal,At Risk
834,62,F,Widowed,Low,1521.86,5,1.0,1.0,2023-11-21,45,Mobile App,0,Not Churned,60-69,41,45,1521.86,5,5,4,554,Champions,At Risk
835,37,M,Single,Low,825.2,5,1.0,0.0,2023-07-21,1,Mobile App,0,Not Churned,30-39,164,1,825.2,3,1,2,312,Others,Monitor
836,63,M,Divorced,Medium,1130.44,6,2.0,0.0,2023-06-06,47,Mobile App,1,Churned,60-69,209,47,1130.44,2,5,3,253,Frequent,Monitor
837,18,F,Single,Medium,1600.01,7,0.0,0.0,2023-08-26,13,Website,0,Not Churned,<20,128,13,1600.01,4,2,4,424,Recent,Monitor
838,28,M,Single,High,1729.93,9,2.0,1.0,2023-01-03,16,Online Banking,0,Not Churned,20-29,363,16,1729.93,1,2,4,124,At Risk,At Risk
839,21,M,Single,Low,1182.6,5,0.0,0.0,2023-06-28,29,Mobile App,0,Not Churned,20-29,187,29,1182.6,3,3,3,333,Loyal,Safe
840,24,F,Single,Medium,997.83,5,1.0,0.0,2023-06-24,39,Mobile App,0,Not Churned,20-29,191,39,997.83,3,4,2,342,Loyal,Safe
841,45,M,Widowed,Low,1829.46,8,1.0,1.0,2023-08-04,29,Website,1,Churned,40-49,150,29,1829.46,3,3,4,334,Loyal,At Risk
842,53,M,Divorced,Medium,2806.69,8,1.0,0.0,2023-03-29,12,Mobile App,0,Not Churned,50-59,278,12,2806.69,2,2,5,225,At Risk,At Risk
843,24,F,Married,Low,1069.53,5,1.0,0.0,2023-02-07,31,Website,0,Not Churned,20-29,328,31,1069.53,1,3,3,133,Others,Monitor
844,37,M,Divorced,Medium,1505.23,6,0.0,0.0,2023-10-31,20,Mobile App,0,Not Churned,30-39,62,20,1505.23,5,2,4,524,Recent,Monitor
845,52,M,Divorced,Medium,2238.86,8,0.0,0.0,2023-02-18,35,Online Banking,0,Not Churned,50-59,317,35,2238.86,1,4,5,145,Frequent,Monitor
846,68,M,Single,Medium,1667.48,5,0.0,0.0,2023-09-19,41,Mobile App,0,Not Churned,60-69,104,41,1667.48,4,5,4,454,Champions,Safe
847,68,F,Divorced,Medium,1672.9299999999998,6,2.0,0.0,2023-11-22,28,Online Banking,0,Not Churned,60-69,40,28,1672.9299999999998,5,3,4,534,Loyal,Safe
848,56,F,Single,High,690.1600000000001,2,2.0,1.0,2023-01-03,35,Mobile App,1,Churned,50-59,363,35,690.1600000000001,1,4,2,142,Frequent,At Risk
849,38,M,Married,Low,830.54,5,2.0,1.0,2023-01-20,29,Website,0,Not Churned,30-39,346,29,830.54,1,3,2,132,Others,At Risk
850,61,F,Single,Medium,38.12,1,0.0,0.0,2023-08-20,44,Mobile App,1,Churned,60-69,134,44,38.12,4,5,1,451,Loyal,Safe
851,18,M,Married,Medium,580.18,2,1.0,0.0,2023-01-29,39,Online Banking,0,Not Churned,<20,337,39,580.18,1,4,2,142,Frequent,Monitor
852,54,F,Divorced,Low,569.13,4,1.0,1.0,2023-09-23,29,Mobile App,0,Not Churned,50-59,100,29,569.13,4,3,2,432,Loyal,At Risk
853,63,M,Single,Medium,1178.95,3,1.0,1.0,2023-12-01,34,Website,0,Not Churned,60-69,31,34,1178.95,5,4,3,543,Loyal,At Risk
854,59,F,Widowed,Medium,47.85,1,2.0,1.0,2023-07-12,10,Mobile App,0,Not Churned,50-59,173,10,47.85,3,1,1,311,Others,At Risk
855,20,M,Married,Low,2656.16,8,2.0,1.0,2023-09-25,37,Online Banking,0,Not Churned,20-29,98,37,2656.16,4,4,5,445,Champions,At Risk
856,51,M,Divorced,High,524.36,3,0.0,0.0,2023-05-18,48,Website,0,Not Churned,50-59,228,48,524.36,2,5,2,252,Frequent,Monitor
857,30,F,Married,High,379.0,1,1.0,0.0,2023-07-10,7,Mobile App,1,Churned,30-39,175,7,379.0,3,1,1,311,Others,Monitor
858,33,M,Single,Medium,224.33,2,2.0,0.0,2023-08-08,9,Website,0,Not Churned,30-39,146,9,224.33,3,1,1,311,Others,Monitor
859,51,M,Widowed,High,2320.9,9,0.0,0.0,2023-07-24,16,Website,0,Not Churned,50-59,161,16,2320.9,3,2,5,325,Others,Monitor
860,41,F,Married,High,410.36,2,2.0,1.0,2023-05-27,21,Mobile App,0,Not Churned,40-49,219,21,410.36,2,2,1,221,At Risk,At Risk
861,30,F,Married,Medium,258.79,2,1.0,0.0,2023-05-16,14,Website,0,Not Churned,30-39,230,14,258.79,2,2,1,221,At Risk,At Risk
862,23,M,Married,Medium,1581.13,6,0.0,0.0,2023-03-07,2,Online Banking,0,Not Churned,20-29,300,2,1581.13,1,1,4,114,At Risk,At Risk
863,56,M,Divorced,High,1031.04,7,2.0,1.0,2023-10-14,26,Online Banking,0,Not Churned,50-59,79,26,1031.04,4,3,3,433,Loyal,At Risk
864,19,M,Widowed,Medium,1537.15,7,0.0,0.0,2023-03-20,34,Website,0,Not Churned,<20,287,34,1537.15,2,4,4,244,Frequent,Monitor
865,28,F,Widowed,Medium,2739.69,9,1.0,1.0,2023-06-10,47,Mobile App,0,Not Churned,20-29,205,47,2739.69,3,5,5,355,Loyal,At Risk
866,24,F,Widowed,High,440.09,2,0.0,0.0,2023-12-26,49,Website,0,Not Churned,20-29,6,49,440.09,5,5,1,551,Loyal,Safe
867,24,M,Married,Low,985.19,6,0.0,0.0,2023-12-20,18,Website,0,Not Churned,20-29,12,18,985.19,5,2,2,522,Recent,Monitor
